Symbol,Name,Revenue TTM,Revenue Growth TTM,Gross Profit TTM,Operating Income TTM,Net Income TTM,EBITDA TTM,EPS dil TTM,EPS dil growth TTM
ORIONPHARM,Orion Pharma Ltd.,3229820260.0,-62.69448896768078,1274871599.0,-53710393.0,-540393475.0,512179319.99999994,-2.3094,-374.63432037103104
PADMALIFE,Padma Islami Life Insurance Ltd.,,,,,,,,
PADMAOIL,Padma Oil PLC,3195184000.0,-98.10411663063906,2502419000.0,685096000.0,5522327000.0,885482000.0,56.2168,37.60617231368747
PARAMOUNT,Paramount Insurance PLC.,417264927.0,-6.471161424964583,,149144436.0,104776859.0,,1.809,-27.065274361972346
PDL,Pacific Denims Ltd.,,,,,,,,
PENINSULA,The Peninsula Chittagong PLC,,,,,,,,
PEOPLESINS,Peoples Insurance PLC,813213557.0,10.989492279115751,,256807554.99999997,167370943.0,,3.6228,56.451891518396955
PF1STMF,Phoenix Finance 1st Mutual Fund Units,,,,,,,,
PHARMAID,Pharma Aids Limited.,453485096.0,5.203330549502176,134326179.0,89753362.0,67397815.0,96814490.0,21.6019,0.10612169238611575
PHENIXINS,Phoenix Insurance PLC,508953251.0,65.02184895426652,,94536263.0,76536723.0,,1.8972,80.73735352957986
PHOENIXFIN,Phoenix Finance and Investments Ltd.,,,,,,,,
PHPMF1,PHP First Mutual Fund Units 2010-,,,,,,,,
PIONEERINS,Pioneer Insurance PLC,1849385692.0,0.26613991523318714,,585308635.0,432563271.0,,4.4253,-8.015132303726956
PLFSL,Peoples Leasing and Financial Services Ltd.,37989033.0,-96.31493862306631,-4403734654.0,-4517690306.0,-4519196274.0,-4509182650.0,,
POPULAR1MF,Popular Life First Mutual Fund Units 2010-,,,,,,,,
POPULARLIF,Popular Life Insurance Co. Ltd.,5415508628.0,-17.776855986939896,,428053065.0,756918735.0,,12.5259,
POWERGRID,Power Grid Co. of Bangladesh Ltd.,31830158655.0,10.675584887316674,12125553936.0,11232297674.0,3969337511.0,24203449290.0,4.3437,
PRAGATIINS,Pragati Insurance PLC,1564831757.0,5.060367510760577,,563756043.0,416109278.0,,5.2773,2.033990062063764
PRAGATILIF,Pragati Life Insurance PLC,6823322208.0,10.847887476071017,,1222435136.0,1116231379.0,,34.2978,451.41157556270105
PREMIERBAN,The Premier Bank PLC,35337166205.0,-10.100757080541042,,-7966924063.0,-7937511657.0,,-6.4353,-324.2811835639355
PREMIERCEM,Premier Cement Mills PLC,23796767763.0,-7.968634113636236,4257030899.9999995,3090946561.0,134337214.0,4016636260.0,1.274,-80.84440969507428
PREMIERLEA,Premier Leasing & Finance Limited,343293481.0,36.14392381004986,-18957668.9999999,-2587568718.0,-3447733252.0,-265130350.00000003,-25.9286,10.512655912419842
PRIME1ICBA,Prime Bank 1st ICB AMCL Mutual Fund Units,,,,,,,,
PRIMEBANK,Prime Bank PLC,54293585703.0,28.671074192806,,12712069314.0,8655303647.47,,7.4577,37.350129841427695
PRIMEFIN,Prime Finance and Investment Ltd.,,,,,,,,
PRIMEINSUR,Prime Insurance Company Limited,816769488.0,16.053114823109322,,114791381.0,77941185.0,,1.9067,-14.516924456399913
PRIMELIFE,Prime Life Insurance Company Limited,4106796631.0,7.288603969493401,,-236533583.0,-215750470.0,,-7.0691,-1451.1276758409786
PRIMETEX,Prime Textile Spining Mills Ltd.,,,,,,,,
PROGRESLIF,Progressive Life Insurance Co. Ltd.,,,,,,,,
PROVATIINS,Provati Insurance PLC,655434697.0,-47.7507604119898,,75874169.0,60441563.0,,1.4993,-22.34422748226032
PTL,Paramount Textile PLC,12197117597.0,2.4145461255641414,2880672808.0,2307874320.0,1346387027.0,,6.6545,15.439326914736744
PUBALIBANK,Pubali Bank PLC,104079890555.0,29.30144330445319,,14008749811.0,8138160736.0,,6.2532,-15.228089202196168
PURABIGEN,Purabi General Insurance Co. Ltd.,205709867.0,-14.165928537404168,,135262013.0,87344889.0,,1.4603,-15.8231496426101
QUASEMIND,Quasem Industries Limited.,1455662096.0,1.7758745867189385,368028479.0,178117455.0,91502665.0,,1.1438,225.49800796812752
QUEENSOUTH,Queen South Textile Mills Ltd.,4536301008.0,-10.960675624189903,469482300.00000095,314473922.0,28798629.0,412936010.0,0.1887,-76.33262260127933
RAHIMAFOOD,Rahima Food Corporation Ltd.,,,,,,,,
RAHIMTEXT,Rahim Textile Mills Ltd.,957795307.0,-35.31241393547357,155072960.0,115850795.0,22280405.0,190030140.0,2.3553,109.06266642996627
RAKCERAMIC,RAK Ceramics (Baneladesh) Limited,7303917458.0,8.236450841974627,1067897066.0,233300879.0,-102502645.0,770089160.0,-0.2395,-203.9045553145336
RANFOUNDRY,Rangpur Foundry Limited,,,,,,,,
RDFOOD,Rangpur Dairy and Food Products Limited,,,,,,,,
RECKITTBEN,Reckitt Benckiser (Bangladesh) PLC,5733950005.0,16.962767255662254,2689113839.0,1089879781.0,794781450.0,1279482310.0,168.2077,7.632331477048545
REGENTTEX,Regent Textile Mills Ltd.,,,,,,,,
RELIANCE1,Reliance Insurance Mutual Fund Reliance One Units,,,,,,,,
RELIANCINS,Reliance Insurance PLC,2284362221.0,13.12228842841209,,1536595278.0,1066867350.0,,10.1451,29.487670393628413
RENATA,Renata PLC,44032672852.0,14.559010412312801,18149141963.0,4308260452.0,2368200383.0,6081937250.0,20.6476,-25.788121124988773
RENWICKJA,Renwick Janeswar and Co. (BD) Limited,,,,,,,,
REPUBLIC,Republic Insurance PLC,,,,,,,,
RINGSHINE,Ring Shine Textiles Ltd.,,,,,,,,
ROBI,Robi Axiata PLc,97630306000.0,-3.3912953069087037,39146590000.0,21444843000.0,9251097000.0,49934617000.0,1.7662,67.76215805471125
RSRMSTEEL,Ratanpur Steel Re-Rolling Mills Ltd,,,,,,,,
RUNNERAUTO,Runner Automobiles PLC,11672290878.0,38.659285216020955,3543070160.0,2141753596.0,227713874.0,2332623100.0,2.0056,99.12629070691021
RUPALIBANK,Rupali Bank PLC,56533529494.0,1.4066632096609382,,-146417171.0,-1964331943.0,,-4.0258,-383.22780357394123
RUPALIINS,Rupali Insurance Company Ltd.,668863112.0,59.79335508423438,,113950131.0,66176012.0,,0.8632,76.95776957769577
RUPALILIFE,Rupali Life Insurance Co. Ltd.,2333583740.0,1.39386896070173,,288984567.0,288984567.0,,9.6283,
SAFKOSPINN,Safko Spinning Mills Limited,,,,,,,,
SAIFPOWER,SAIF Powertec Ltd.,,,,,,,,
SAIHAMCOT,Saiham Cotton Mills Ltd.,5887577643.0,15.569280147368186,582504702.000001,440395230.0,148117421.0,707304420.0,0.9956,0.3426728482160925
SAIHAMTEX,Saiham Textile Mills Ltd.,3460359198.0,1.7328498160883201,323997717.151,223798016.15100002,49998389.0,353893230.0,0.5521,-15.671299831984104
SALAMCRST,S. Alam Cold Rolled Steels Limited,,,,,,,,
SALVO,Salvo Organic Industries PLC,2878364520.0,25.20274038788034,315973867.0,215645918.0,38634582.0,337622340.0,0.5942,-43.54930647919438
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,78922116.0,41.00873140818814,7729525.00000001,-160532.0,-630937.0,,-0.0611,-673.4177215189872
SAMORITA,Samorita Hospital Ltd.,432246663.0,21.699359228851947,228660968.0,31885373.0,23099229.0,56298330.0,1.0595,
SANDHANINS,Shandhani Life Insurance Co.Ltd,2970398953.0,-3.3596161553478194,,230200340.0,55205817.0,,0.5032,-70.2653193878154
SAPORTL,Summit Alliance Port Limited,6279409632.0,45.28008218213775,1769294151.0,1425484155.0,625592503.0,1548587090.0,2.6411,20.68083161983093
SBACBANK,SBAC Bank PLC.,12050727482.0,-1.4354064946730998,,76587986.0,-548500754.0,,-0.6655,-165.72190400948054
SEAPEARL,Sea Pearl Beach Resort & Spa Ltd.,761991811.0,-34.25236540076171,357248568.0,196800611.0,-270764718.0,379092880.0,-2.2424,-490.8827404479578
SEMLFBSLGF,SEML FBLSL Growth Fund Units,,,,,,,,
SEMLIBBLSF,SEML IBBL Shariah Fund Units,,,,,,,,
SHAHJABANK,Shahjalal Islami Bank PLC,35024010960.0,28.041727909839064,,6394912164.0,1524391318.0,,1.3697,-61.48308540254773
SHARPIND,Sharp Industries PLC,3466160879.0,-20.80449051347852,492036504.0,316759110.0,2960995.00000001,,0.0098,-96.864
SHASHADNIM,Shasha Denims PLC,11264183754.0,-6.829365173520592,1122623265.0,853201493.0,209583326.0,1126283700.0,1.486,-21.75652906486942
SHEPHERD,Shepherd Industries PLC,1955394240.0,-7.695306672283577,222206595.0,151576858.0,-86968346.0,217896010.0,-0.5646,33.94946186242396
SHURWID,Shurwid Industries Ltd,,,,,,,,
SHYAMPSUG,Shyampur Sugar Mills Ltd.,,,,,,,,
SICL,"Sikder Insurance Co., Ltd.",,,,,,,,
SILCOPHL,Silco Pharmaceuticals Ltd.,,,,,,,,
SILVAPHL,Silva Pharmaceuticals Ltd.,370957796.0,-32.19198993563465,135817603.0,-123314915.0,-135931515.0,,-0.9958,-51.42944038929441
SIMTEX,Simtex Industries PLC,2078263027.0,19.204012907376068,345284860.0,172365159.0,80703464.0,257064720.00000003,1.0139,8.752547463262898
SINGERBD,Singer Bangladesh Limited,21010807990.0,15.19795575211676,4533624924.0,767331904.0,-1678652541.0,1483037610.0,-16.8366,-1609.2994923857868
SINOBANGLA,Sinobangla Industries Ltd.,2896633520.0,17.5831124426413,294606956.0,148460622.0,40965223.0,217361090.0,1.3579,-3.879096765059811
SIPLC,Sena Insurance PLC,,,,,,,,
SKTRIMS,SK Trims & Industries Ltd.,,,,,,,,
SONALIANSH,Sonali Aansh Industries Limited.,,,,,,,,
SONALILIFE,Sonali Life Insurance Company Ltd,,,,,,,,
SONALIPAPR,Sonali Paper & Board Mills Ltd.,3078279611.0,15.172809116741714,513682553.0,382784936.0,270886480.0,,8.2223,
SONARBAINS,Sonar Bangla Insurance Ltd.,515766849.0,11.548978750824613,,26713055.0,8593506.0,,0.2044,-23.759791122715406
SONARGAON,Sonargaon Textiles Limited.,,,,,,,,
SOUTHEASTB,Southeast Bank PLC,49491789471.0,16.629057509762504,,3309198519.0,822477780.0,,0.615,16.015846066779847
SPCERAMICS,Shinepukur Ceramics PLC,,,,,,,,
SPCL,Shahjibazar Power Co Ltd,12696404778.0,-5.803849912293853,1556447389.0,1152706740.0,668050226.0,,3.5795,23.635672837800495
SQUARETEXT,Square Textiles PLC,24994485463.0,12.249880107822609,3163540209.0,2826436708.0,1388510076.0,3872766880.0,7.0393,17.43126918457227
SQURPHARMA,Square Pharmaceuticals PLC,80128180993.0,14.408878730746954,37135729759.0,20764202575.0,25279616304.0,22963301970.0,28.5178,20.279549212133496
SSSTEEL,S.S. Steel Ltd,,,,,,,,
STANCERAM,Standard Ceramic Industries Ltd.,,,,,,,,
STANDARINS,Standard Insurance PLC,,,,,,,,
STANDBANKL,Standard Bank PLC,25046472568.0,20.007042431966777,,1791629578.0,869146404.0,,0.788,-45.655172413793096
STYLECRAFT,Stylecraft Limited,146468383.0,301.04061701630263,37782874.0,27616145.0,-15202903.0,44649130.0,-1.0949,75.01255191930257
SUMITPOWER,Summit Power Ltd.,34846956362.0,-27.783568476917296,6049659079.0,5511683671.0,456225669.0,,0.4272,-84.85213814623076
SUNLIFEINS,Sunlife Insurance Co. Ltd.,,,,,,,,
TAKAFULINS,Takaful Islami Insurance PLC,,,,,,,,
TALLUSPIN,Tallu Spinning Mills Limited,,,,,,,,
TAMIJTEX,Tamijuddin Textile Mills PLC,3896334623.0,-4.943175088317523,865662611.0,813277588.0,202294055.0,,6.1169,0.22447240791715894
TECHNODRUG,Techno Drugs Ltd.,,,,,,,,
TILIL,Trust Islami Life Insurance Ltd.,,,,,,,,
TITASGAS,Titas Gas Transmission and Distribution PLC,368170143427.0,5.788725883092399,-3069024344.99994,-8114663360.0,-8326564805.0,-6201478380.0,-8.4173,11.393111288896376
TOSRIFA,Tosrifa Industries Ltd,5061702911.0,15.63105555968258,556260145.0,192083869.0,51466291.0,319542710.0,0.757,59.267830843677686
TRUSTB1MF,Trust Bank 1st Mutual Fund Units,,,,,,,,
TRUSTBANK,Trust Bank PLC,55715142230.0,27.68445416934362,,7347294057.0,3737159070.0,,3.8394,-11.73590197475804
TUNGHAI,Tung Hai Knitting & Dyeing Ltd,,,,,,,,
UCB,United Commercial Bank PLC,81992738960.0,17.716062661935908,,-2566129121.0,-1674643314.0,,-1.079,-160.0645735916277
UNILEVERCL,Unilever Consumer Care Limited,3630913000.0,4.790552404612627,1166379000.0,586028000.0,722719000.0,633654000.0,37.4966,-15.559418906046272
UNIONCAP,Union Capital Limited,318063126.0,-27.47561491277144,-416645941.0,-1448102040.0,-1724847472.83,-1567611710.0,-9.9948,69.42008676975419
UNIONINS,Union Insurance Co. Ltd,,,,,,,,
UNIQUEHRL,Unique Hotel & Resorts PLC,,,,,,,,
UNITEDFIN,United Finance PLC,2810947922.0,-0.41368651788972843,1454107846.0,595352735.0,211447828.0,765140630.0,1.13,29.706152433425153
UNITEDINS,United Insurance Company Limited,477056161.0,22.220193827886906,,218588620.0,136573057.0,,3.069,36.4
UPGDCL,United Power Generation & Distribution Co. Ltd.,37483763309.0,4.118577021271856,11981628575.0,11955858846.0,10705791772.0,15438419070.0,18.468,2.4895390523546785
USMANIAGL,Usmania Glass Sheet Factory Limited,,,,,,,,
UTTARABANK,Uttara Bank PLC,30306765976.0,25.05231355866817,,9925541632.0,4978723363.0,,5.1313,13.869471628608835
UTTARAFIN,Uttara Finance and Investments Limited,,,,,,,,
VAMLRBBF,Vanguard AML Rupali Bank Balanced Fund Units,,,,,,,,
VFSTDL,VFS Thread Dyeing Ltd.,,,,,,,,
WALTONHIL,Walton Hi-Tech Industries PLC,73186024268.0,-2.7242503271265535,25300351368.0,14279616282.0,11084795534.0,17332296060.0,33.9286,-13.265572194755325
WATACHEM,Wata Chemicals Ltd.,918770848.0,31.565276662431852,242672030.0,204289860.0,16412021.0,241815520.0,1.1072,58.85222381635582
WMSHIPYARD,Western Marine Shipyard Limited,,,,,,,,
YPL,Yeakin Polymer Ltd.,,,,,,,,
ZAHEENSPIN,Zaheen Spinning PLC,64670454.00000001,-87.43166457723525,-27979602.0,-70966232.0,-62181890.0,-55640000.0,-0.5463,48.69940839515447
ZAHINTEX,Zahintex Industries Ltd.,,,,,,,,
ZEALBANGLA,Zeal Bangla Sugar Milla Limited,,,,,,,,
