Symbol,Name,Operating CF TTM,Investing CF TTM,Financing CF TTM,FCF TTM,CAPEX TTM
SAMATALETH,Samata Leather Complex (Pvt.) Ltd.,,,,,
ALLTEX,Alltex Industries Limited,,,,,
DSHGARME,Desh Garments Limited.,-89462431.0,-5429296.0,45735910.0,-94962450.0,5500015.0
BANGAS,Bangas Limited,,,,,
DGIC,Desh General Insurance Company Ltd,,,,,
OAL,Olympic Accessories Ltd,,,,,
AGRANINS,Agrani Insurance PLC,,,,,
SICL,"Sikder Insurance Co., Ltd.",,,,,
AAMRATECH,Aamra Technologies Limited,322410750.0,0.0,-322139032.0,322410750.0,0.0
PROGRESLIF,Progressive Life Insurance Co. Ltd.,,,,,
KPPL,Khulna Printing & Packaging Ltd,,,,,
PHPMF1,PHP First Mutual Fund Units 2010-,,,,,
APOLOISPAT,Appollo Ispat Complex Ltd.,,,,,
PADMALIFE,Padma Islami Life Insurance Ltd.,,,,,
GBBPOWER,GBB POWER Ltd.,,,,,
INTECH,Intech Ltd.,,,,,
STYLECRAFT,Stylecraft Limited,-34879919.0,0.0,37417604.0,-34879920.0,0.0
MIDASFIN,MIDAS Financing PLC,216519891.0,496392244.0,-221698308.0,216272580.0,247307.0
PDL,Pacific Denims Ltd.,,,,,
SKTRIMS,SK Trims & Industries Ltd.,,,,,
UNIONCAP,Union Capital Limited,-204179239.0,936630151.0,-263676020.0,-615883200.0,411703959.0
ZEALBANGLA,Zeal Bangla Sugar Milla Limited,,,,,
USMANIAGL,Usmania Glass Sheet Factory Limited,,,,,
AFCAGRO,AFC Agro Biotech Ltd.,,,,,
METROSPIN,Metro Spinning Ltd.,-62536824.0,-152303294.0,203226991.0,,
RSRMSTEEL,Ratanpur Steel Re-Rolling Mills Ltd,,,,,
CNATEX,C & A Textiles Ltd,,,,,
TALLUSPIN,Tallu Spinning Mills Limited,,,,,
PRIMETEX,Prime Textile Spining Mills Ltd.,,,,,
BAYLEASING,Bay Leasing and Investment Ltd.,,,,,
ZAHINTEX,Zahintex Industries Ltd.,,,,,
HRTEX,H.R. Textile Mills Ltd.,,,,,
ZAHEENSPIN,Zaheen Spinning PLC,-1766580.0,-847000.0,-28587.0,-2613580.0,847000.0
STANCERAM,Standard Ceramic Industries Ltd.,,,,,
FAMILYTEX,Familytex (BD) Ltd.,,,,,
HFL,Hamid Fabrics PLC,,,,,
PRIMEFIN,Prime Finance and Investment Ltd.,,,,,
PHOENIXFIN,Phoenix Finance and Investments Ltd.,,,,,
IFILISLMF1,IFIL Islamic Mutual Fund - 1 Units,,,,,
ARAMITCEM,Aramit Cement Limited,-234181791.0,-189082411.0,407275778.0,-234243790.0,62000.0
GSPFINANCE,GSP Finance Company PLC,,,,,
FIRSTFIN,First Finance Ltd.,,,,,
NEWLINE,New Line Clothings Ltd.,,,,,
BIFC,Bangladesh Industrial Finance Company Ltd.,-91272510.0,38159251.0,48632313.0,,0.0
SHURWID,Shurwid Industries Ltd,,,,,
REGENTTEX,Regent Textile Mills Ltd.,,,,,
PLFSL,Peoples Leasing and Financial Services Ltd.,,,,,
NORTHERN,Northern Jute Manufacturing Co. Ltd.,,,,,
ILFSL,International Leasing and Financial Services Ltd.,-1487969458.0,-81882921.0,1261294393.0,-1487969460.0,0.0
NURANI,Nurani Dyeing & Sweater Ltd.,,,,,
TUNGHAI,Tung Hai Knitting & Dyeing Ltd,,,,,
FASFIN,FAS Finance & Investment Limited,,,,,
PREMIERLEA,Premier Leasing & Finance Limited,2706783027.0,520156377.0,-3178701260.0,2704001780.0,2781252.0
FAREASTFIN,Fareast Finance & Investment Ltd.,-325540643.0,44184570.0,50553485.0,-325540640.0,0.0
TILIL,Trust Islami Life Insurance Ltd.,,,,,
CAPMBDBLMF,CAPM BDBL Mutual Fund 01 Units,,,,,
ICICL,Islami Commercial Insurance PLC.,,,,,
AL-HAJTEX,Alhaj Textile Mills Limited,,,,,
SAFKOSPINN,Safko Spinning Mills Limited,,,,,
GREENDELMF,Green Delta Mutual Fund 2010 Units,,,,,
ICB3RDNRB,ICB AMCL Third NRB Mutual Fund 2010 Units,,,,,
ANLIMAYARN,Anlima Yarn Dyeing Ltd.,,,,,
VAMLRBBF,Vanguard AML Rupali Bank Balanced Fund Units,,,,,
SEMLIBBLSF,SEML IBBL Shariah Fund Units,,,,,
BDWELDING,Bangladesh Welding Electrodes Ltd.,,,,,
BDTHAIFOOD,BD Thai Food & Beverage Ltd.,,,,,
ICBAMCL2ND,ICB AMCL Second Mutual Fund Units,,,,,
MAGURAPLEX,Magura Multiplex PLC,,,,,
MITHUNKNIT,Mithun Knitting & Dyeing (CEPZ) Ltd.,,,,,
ICBSONALI1,ICB AMCL Sonali Bank Ltd 1st Mutual Fund 2013- Units,,,,,
SEMLFBSLGF,SEML FBLSL Growth Fund Units,,,,,
LRGLOBMF1,LR Global Bangladesh Mutual Fund One Units,,,,,
ABB1STMF,AB Bank 1st Mutual Fund 2011 Units,,,,,
MBL1STMF,MBL 1st Mutual Fund 2010- Units,,,,,
POPULAR1MF,Popular Life First Mutual Fund Units 2010-,,,,,
ISNLTD,Information Services Network Ltd.,,,,,
AZIZPIPES,Aziz Pipes Limited.,,,,,
SONARGAON,Sonargaon Textiles Limited.,,,,,
CAPMIBBLMF,CAPM IBBL Islamic Mutual Fund Units,,,,,
FBFIF,First Bangladesh Fixed Income Fund Units,,,,,
1JANATAMF,First Janata Bank Mutual Fund Units,,,,,
BDAUTOCA,Bangladesh Autocars Limited,,,,,
JUTESPINN,Jute Spinners Limited,,,,,
SHYAMPSUG,Shyampur Sugar Mills Ltd.,,,,,
NCCBLMF1,NCCBL Mutual Fund-1 2012- Dividend Units,,,,,
VAMLBDMF1,Vanguard AML BD Finance Mutual Fund One Units 2015,,,,,
CAPITECGBF,CAPITEC GRAMEEN BDT10 (MUTUAL FUND) Units,,,,,
PRIME1ICBA,Prime Bank 1st ICB AMCL Mutual Fund Units,,,,,
DULAMIACOT,Dulamia Cotton Spinning Mills Limited,,,,,
1STPRIMFMF,Prime Finance First Mutual Fund 2009 Units,,,,,
HAMI,Hami Industries PLC,,,,,
SIPLC,Sena Insurance PLC,,,,,
ICBEPMF1S1,ICB Employees Provident Mutual Fund One Scheme One Units,,,,,
EBL1STMF,EBL First Mutual Fund Units,,,,,
EBLNRBMF,EBL NRB Mutual Fund,,,,,
ASIATICLAB,Asiatic Laboratories Ltd,,,,,
MEGHNAINS,Meghna Insurance PLC,,,,,
GLDNJMF,ICB AMCL CMSF GOLDEN JUBILEE MUTUAL FUND,,,,,
DBH1STMF,DBH First Mutual Fund Units,,,,,
MEGCONMILK,Meghna Condensed Milk Industries Ltd.,,,,,
DELTASPINN,Delta Spinners Limited,,,,,
GRAMEENS2,Grameen Mutual Fund One - Grameen Two Units,,,,,
IFIC1STMF,IFIC Bank 1st Mutual Fund Units,,,,,
EXIM1STMF,EXIM Bank 1st Mutual Fund 2013- Units,,,,,
ICBAGRANI1,ICB AMCL First Agrani Bank Mutual Fund Units,,,,,
PF1STMF,Phoenix Finance 1st Mutual Fund Units,,,,,
MEGHNAPET,Meghna Pet Industries Ltd.,,,,,
TRUSTB1MF,Trust Bank 1st Mutual Fund Units,,,,,
AIBL1STIMF,AIBL 1st ISLAMIC Mutual Fund 2010- Units,,,,,
RELIANCE1,Reliance Insurance Mutual Fund Reliance One Units,,,,,
